A,B,C,D,E,F,G,Target
1.0302834540318422,-0.07160125941406395,-0.19634984908497827,-0.03722223650984159,-0.2590421458207031,0.43004164719106963,0.23878915902651351,36.23664504072166
0.44459199507312896,2.5031717909057107,-1.1229146774475707,-0.4839843396005531,-0.75311733062058,0.12341913350096105,0.43383524008887653,12.644272757188531
0.8372118583636283,-1.5847343329729098,1.5651658481700523,1.348230044425131,0.0589007933198389,1.0761614273528792,-0.8976249758117046,75.19357130962689
-0.6251657882890393,-1.068203831454317,-0.990604337075828,0.5395475333610181,1.0814065443924832,-0.35296423074220423,-0.2798390758429393,-15.026397469686719
1.512375137495705,0.8464131611593031,1.1888428682058862,2.2161865787128594,-0.01681184682324336,-0.396956132474094,-0.992615040953912,-16.50812813802812
-0.17237495745366196,0.10172320847176979,0.5704873308635735,1.4980117703044276,1.277856655030514,-0.5036502603755963,0.7147317275176998,-29.92763962505169
-2.672207384471349,-0.7068433463146004,0.9482059948233497,-0.8180789873059771,-0.8135992543587863,-0.0718131428510346,-1.0859527335785348,0.041424008316563565
0.7157342411708404,1.6238849928111523,-0.6867153430032953,0.3831681897589003,2.185094895036112,0.5384349572164524,2.394361900582451,45.5792331394808
0.22391413406466143,0.12229750303228377,-0.429405541125253,0.5432980290363879,0.12522450264790727,0.5524899544171478,1.3641404299738442,25.537626090734705
-2.111440297122246,1.4865441403370998,1.1500852617375261,-1.2241092929767752,0.709673740251402,-0.11675895533471585,0.9727898140920265,9.366681583208308
-0.11315849445608397,0.5354587474096335,0.7413198169079143,1.2090101989009971,-0.9875229624269947,-0.9710620291077331,-0.5552730880131715,-66.81638933358073
0.7950214592691726,0.645183496480902,-0.6345213234339414,0.8438287744856245,0.7810089546071515,-1.5485830336213924,0.0953033991536178,-107.24673836124433
0.18947982122108065,0.937915537510655,0.1847104747810833,0.012499321907250335,-1.2549226680022925,-1.2804555710024668,1.0074439731951985,-92.05509077771407
0.5430322792896524,-0.5969935884209324,0.4096853437465497,1.4930031044432035,-0.19609321067693788,-0.4998724304108518,-0.23389780045359396,-43.54866959718069
1.5262159587962787,0.31736263325536135,-1.046619108093502,0.15524605205827927,1.4785138785735428,0.4218272861608771,0.7675090818172975,26.59787664361862
-0.6180150723722206,-0.19261441375760072,1.2759279527788632,0.46315296353797064,0.9008423549798501,-0.7790908587377849,0.47522958150662986,-78.00175026919106
-0.7532324766646197,0.20845721705236636,1.161908619628045,-2.2366451532207154,1.4605566355835455,0.6912624910088047,-0.440791696011914,20.049385774595372
-0.9785883899886544,-0.5180690194750568,-2.2235741679371968,-0.3009803123932219,-1.7982147394091075,0.612332214002512,-1.381591718463581,59.737028901759544
-0.7921530063728321,0.35944324358372826,-1.2494948864262096,0.42158970013564595,1.0786637160112869,1.308549718179179,-2.5091852609728953,81.15544198241423
1.4852165841471172,-1.716497577143866,1.0868634897218359,-0.5218305414881482,0.5018520493598908,0.7397592906972692,1.1176324416039574,42.20080304353044
0.44686011639600887,0.5056925012974529,0.4652382172144937,2.195973052895957,0.22556201710241766,1.2465963142886531,0.23266009197441945,79.06655600704035
-0.4894669953419908,0.31314302313353215,1.366746736694397,-0.8906960852622773,0.7333480071781809,0.038915828017330296,0.16700292169573833,0.9665622728503367
0.7555049064655893,1.2124909440819793,0.39546944004558404,-0.8181342216376747,-0.48813628014212407,0.343370349795475,-1.1645467781101164,20.202087837324427
1.6399566818286606,-0.19052518962003737,-1.4545614052447244,0.2913744562385839,0.5336264248164758,-1.40005653716338,-0.5033567380494731,-93.33675260608246
0.5066364549090028,-1.959181608735977,-0.3993300229002119,-0.39130310394045986,1.29963128530344,0.12592382048545514,-0.40086533500970234,4.421236782137008
0.17215866960644105,0.4802292619057029,0.0492974252171587,0.7158646295711472,0.8718445698740908,0.48852013847400877,0.15376382954470624,26.01822094208972
-0.3685317769708997,0.284816215339809,0.7556334826820653,-0.23153942311748107,0.17967401846044603,0.05495189362815036,1.9566684572153399,20.842909267121232
0.5925269492011831,-0.0033744574109520514,-0.8181988834223072,-0.17018462252492844,-0.5511857163285334,1.0240625258114624,0.7783610761666377,77.16645387035491
0.3842374362713564,0.0802849518681203,-0.16615056029936615,-0.40685307226322603,1.6833733430075333,-0.029146351490570425,-0.9038502460436607,10.441359600022901
-0.849139646512992,1.7970165164979541,1.601118685639269,-2.021993522748063,-0.8041376881606885,-0.816023071946203,-0.22139825818509487,-66.5826129018585
-0.2807558080180731,1.5177615926616166,1.911648183486101,0.2438798618312071,0.2484532629527643,-0.6301946441769405,-0.8523316114341521,-60.97432533150539
0.4755884359285824,0.25617060569427813,-0.2549469704035893,1.193311005927126,-0.5387608373460957,0.2178023397487261,-1.746895691345555,9.711856783044286
0.9230148192330175,-1.222733254137745,-0.4408095313485774,-0.6101546392025484,1.25353405777955,-0.48068040997651684,0.8952352166635325,-45.933396605786506
1.1268019242896752,-0.23052941168065752,-2.112888358164718,-3.0805987271739275,1.0172413511892788,0.9756260594983872,0.3939368139952677,78.09055491467497
0.9442148402518143,0.6248178230538752,-0.17870688456349573,0.8049425736373473,1.6652522339446956,0.537179814541736,0.195162047141818,48.29896725307016
0.9361535941282105,-1.4345808609043489,-1.0895134082734554,0.10650540141918646,0.12345755616914253,-0.010556434880853316,0.7005953972771274,-18.012077392301062
1.5095239926988544,1.1469628682551696,0.7177387066589793,-0.06487144105336112,0.509887247921195,-0.031471370203683895,-2.9667530687407306,-0.5283752317041586
1.100391824055466,0.3536795955057045,-0.1764070536283277,-1.357632444948907,-1.250428545040594,-0.2849308186431779,-1.8234927350495862,1.244062184660688
-0.32951734867031085,-1.1286930007626592,0.456697562490096,-0.9841727817125441,-0.5498536065274171,1.210226724912163,-0.39995673927634884,73.92654351425949
2.1321464601437015,-1.1354323090305687,-0.28207705687634865,1.2559370400156968,-0.7081861613595825,0.19192200503611323,0.2463479529484988,6.200066448555057
0.03564679076343017,1.3359605561206054,0.8858407471328126,-0.3600148598254862,-0.9578064351337342,-1.0447855375654158,2.011491112588921,-77.2050661087498
0.2088635950047554,0.7384665799954104,0.19686123586912352,0.1713682811899705,-1.3281860488984305,-1.2208436499710222,-1.9596701238797756,-87.26082881404079
1.4538844885481361,1.3228182691504213,0.11732349683427376,-0.25361847894695383,-1.0458838275177365,0.8899500960760867,2.061934956003614,56.19714354454262
1.8861859012105302,-1.9187712152990415,-0.07444591576616721,-0.026513875449216878,0.25755039072276437,0.4040508568145384,0.17457781283183896,27.072731935217945
0.5065343913859176,0.01742895295810179,-0.8483778038821382,0.3308635310669119,0.17392351197515246,0.7076782440272429,-0.6584735952612559,41.448966649700175
-1.249564911924005,-0.09426907076490067,-0.684812109738896,0.4123559690859481,-1.8596630405497985,0.5368074692249037,1.4336336088178778,23.60486688124664
0.39559883476294233,0.475751991831532,0.3097267791360022,0.5896392313574,-1.6808704592381203,-3.2210163559857135,0.034271814200222225,-218.7228226502924
-0.17476883930077391,-0.9569361793091676,-0.005540238872132881,-1.900774128384982,0.09217416823921736,0.7170601522553975,-0.1894680830527308,54.38532685819315
-0.32904429524238493,-0.8261699543891778,0.24041121366865606,0.42540862941858476,-0.16374274729121518,-1.225307673514962,-1.1472519911746517,-75.44648026374958
0.8634372801898786,-0.625916017684602,-0.6417271436521294,-0.9782549380604774,-2.954248941242031,1.0472764085594626,-0.015563088870293978,64.80790215362745
-1.0645334203617114,0.5195098881083026,0.09042492796542237,-0.09054123974837629,-1.9438048468928464,-0.20762913652587592,0.6351310389802319,2.526862146392858
-0.017894977008350053,1.3909723580014006,-1.2331013050148552,-1.3559703448599638,-0.045254301964336476,0.20228040762121913,-0.9764000486637974,17.806087723668185
2.8906429903991375,2.2187433575308493,-1.00920315243739,0.7287415864657592,-0.3678632936964837,1.4845207658486996,0.7037958837508185,104.27088095457277
-0.8845884860174777,-0.2430715512150047,-2.3965494823719777,-0.5460513800970288,-1.7990292780389183,-0.016435358831141413,0.34113222126110754,15.688420892537572
-2.2494324542007638,-0.6197721282538776,-0.5864151488887734,-0.9087696708079733,-0.5571305725722312,2.571995317494969,0.6087355891244169,167.98325407985385
-0.24711824258786486,0.8834934271051945,-2.4062781380301783,-1.2723050132619824,0.3658305570658767,1.07015853441254,1.3686769933567864,72.34315810009225
-1.1966655922843958,-0.03227689410261781,1.1992995729215856,-0.08708472614314992,1.3701018536103708,0.012223548415169466,-0.26556051251854124,-12.358321914147085
0.5163966677865788,-0.48667632288159673,-0.6060838322196587,0.9435977762729458,-0.38281748098675,0.3358472647200691,-1.245051223503995,13.900437791274184
0.6223026774078732,-0.11382262748942387,-1.3101862393458739,-0.8597606356951246,-0.618728044805297,1.311571386827943,0.07563037067748683,84.28842889168527
1.5334337012963255,0.5885532697707198,-0.42924442029866183,-1.5981243518837476,-0.2666523292344148,-2.211861911329507,-1.423957152450145,-150.16810863828613
-0.601652428889124,-1.395890234463619,1.2922937468847076,1.0062407473116368,1.1653255992232814,-0.7048515107240569,-0.49548368109930824,-51.394483571744146
-0.5218655165517466,1.1847438987066807,1.4642012725235871,0.49243733915416665,1.1961502215261264,-0.14753818810015182,-0.9346089125902313,-19.671507056124334
-1.0296552556924194,-0.5186250012643829,-1.129815030264563,0.5170003025139351,2.5974372073752243,-0.1805502908857391,-1.3980820399187832,-5.475146125604403
-1.1207676506962496,0.6622629821596197,0.16064994035311653,-1.0391111683677392,-0.05080078861953355,-0.0120435529599315,-0.057397463786793744,5.376797025090872
-0.21752938383354903,0.9717263097605029,0.21635653459128767,-0.2986653905796983,1.6740194274372373,-1.1341944231152694,-1.0034720886430621,-92.68489989713487
0.6975475348785649,1.1958591569425192,0.2849143968152833,1.089620398339243,0.9701670531946444,0.45320291727956896,-1.0462571993245264,11.223347299605742
0.10382923503269768,-1.8664481527634753,-0.836338536496288,1.589895594810694,-0.8328632751545352,-2.273172202546832,0.8606854213686301,-140.28291222515168
-0.24770719843449732,-1.7849439691918576,-0.7668695251179117,-0.9229768983740939,-1.1427906949964008,-0.35990553718324825,0.03990669451976115,-32.13651482075235
0.2554028999455957,-0.6184956850543406,-0.2412037034756634,0.7542352785642843,-0.037894257116059885,0.604905223155877,-2.6567739951139977,40.02845291464492
2.192968976061738,-0.3557434547329391,-0.7675366433534065,-0.5712949420296661,-0.5619298595106359,0.44693531490667854,0.3031822542833061,38.78536433414301
1.7238848764227657,1.631152515028004,-0.1669213335892823,0.08685977581361101,0.5577867238861631,-0.277997121745195,-0.26890767621500933,-11.324305008176854
-0.1891203907770335,-1.4511756900515589,1.5111549302473475,-0.01208894784605456,-0.12754912037753421,-1.3303136257389898,0.9216501119244593,-101.76465299010263
-0.5737555504043761,-0.2531485000429449,-1.2169625768435197,-1.2035668962288326,0.11804946668977437,0.7769218547601916,1.9875341610233674,52.04196086170688
-2.0265777765994355,-0.6422324784439893,0.034393795307583075,-0.034572225485819015,0.24854510511898723,-0.6421271738316033,0.4021978249123513,-43.87497066044368
-0.9081539486076704,1.8551185730353463,-0.23390798544489444,0.37822628543151016,-0.21795090624353872,0.09689787603431459,-0.4222006848047443,-0.21355983479021656
-0.9811655311396816,-0.2515388860444957,0.7833905092825955,-0.5975101946916416,0.4620608932518965,1.1941094030473725,-0.46440426230938764,84.94318673789125
0.7462783899353939,-2.1530094386441214,-0.23861702851060518,0.28710063740125935,0.8930559267110364,1.8062822963825986,-0.9606131764128261,131.16206117829634
-1.054835610250261,-0.6021436225407276,0.02997712153848553,-1.9006588141730163,0.9320025038449464,-0.6162527942266246,0.8088027597023184,-27.67660574417347
0.13739870675288013,0.9854318058692866,0.14973273450804908,1.0911386331964843,-1.341405768133854,-2.1142472497328053,1.3120623437828138,-152.51927262888896
0.2126699561701546,1.0417101985426294,1.619313979630682,1.4714513025679976,-0.6110627145650674,2.807650783278881,0.9491650626903592,202.18646475256995
0.06933716171534797,0.8173062037383262,0.8202323983059842,0.954085102156628,-1.6949734385166126,-1.4268265767813424,0.8625434846151703,-104.56235061235063
-0.015538158736520495,-0.918694360920061,1.0925008042559785,1.0959361476075746,0.6045329441009561,-0.40946805857805557,1.7631521146499791,-37.82803835062137
0.6124687940136023,-0.1344967844017327,-0.039307287627631186,0.33385996656853467,-0.2440804736742013,0.756788679986982,-1.0166831285764972,32.23752074887666
2.084712921231016,0.7864062119958165,0.23160747416809183,-0.5595462852894689,-0.3397590076475238,0.7070323596107849,-1.0079116954282061,46.99407748785836
-0.04818292697839048,1.7177800661919977,0.7727814664596581,-1.0878491159442885,-0.023717762536903313,-0.9729967645226961,-1.1698611063322188,-74.05248287101105
1.2132388366643199,-0.9354550643937929,0.4303095645066175,0.460638122953821,0.5220455362447083,0.028680695698867664,-1.1820620738764558,-9.051037400488223
0.4223396021313532,1.0138411610681415,-0.8259323545912736,-0.5497084021567107,-0.15295072936620885,-0.020814089327941376,-1.453633898718295,-7.948087129092305
0.8458028725629282,-1.3944950688592617,0.7565646749131401,1.0538915522958832,-0.4611697320346189,0.544220352340347,0.5140625524247758,40.265026356885
0.5200464941938938,-0.07403700626459676,-0.31515935719764865,-1.0541513965914469,0.8394432171563457,0.1945510073683852,2.4628739651691522,6.918544615420241
-1.2732127739133976,0.8276575097351987,0.8175345098452976,0.8435502912221203,-2.2142681858845514,0.07234521731918178,-1.3177997521089737,8.348660973882847
-1.2032687896440464,-0.38275611156756123,-0.24354225037065066,-1.4758537227364112,-0.20553766491716777,-2.0126753139890714,-0.2335969356589826,-136.95491689263042
-0.36335409510795835,0.8985269930814788,1.3992713752333041,0.10994853833327911,-0.657355341661313,-0.49607356915908235,-0.2883472677576647,-32.11742114942008
0.27845878944741026,-0.7522888217614683,1.5692411812847087,0.21554563500995175,-0.38698409915769044,-1.4798649055088138,2.2112429502825615,-108.11210589805518
1.2811662176111773,0.13437028758210917,-0.8702122839871325,0.4068957572963002,-0.7805188533131738,1.568836448134763,1.9938690905087253,108.40523095824926
0.43442511537812484,0.7527106011060749,0.3792480066219372,-0.5667084820857454,0.3871686266268043,1.566052098366138,1.0833692963605164,128.609832477494
-1.0973683189710666,0.9500158286696456,1.1918993344135729,0.24300472205439969,-0.7393714074590363,0.15776143929376948,-1.4769249275319014,15.68859425878633
2.463242112485286,-1.168678037619532,-0.03471176970524331,1.1428228145150205,0.30154734233361247,0.06023020994102644,-0.19236096478112252,18.29442205216916
1.610028715740119,0.40529411049309205,-0.42197686409230856,0.45139595241603503,0.07389555010360419,-2.3855541430658236,0.41596437633711586,-158.0206429672591
0.40146249920536903,0.17010647865734285,0.42881588760178246,-1.5186330490030757,1.40151631323036,-0.322938007060674,1.4264972727185825,-6.326287102920579
1.172863523008714,-0.3486325207623062,-1.6801998923213677,0.7855486691364012,1.6804999601772739,-0.3032657105770086,-0.5477168588996667,-13.815253096010462
-0.03269763638397336,1.4391165341989665,-0.6539007570945464,0.2442085948870853,-1.754952237335574,-0.9223846290616873,-0.1322327291701942,-63.19017821658025
-1.3545996610726423,0.5558564515518563,0.050090148570797105,-0.06636983921005428,0.3233938550656872,-1.1271325836818435,-1.0403801508439108,-76.1153926798358
0.45767161119358607,1.2069703246322492,-1.2618774433584852,0.13584174810811248,-0.38876875042958176,0.4245485997196691,1.1651571238945218,24.541419843324825
-0.29690258067065695,1.2315643660168978,0.4366072555886025,0.02012341559603166,0.24800553832910704,-0.4043098054983761,-0.3700875828022541,-9.287845258339225
-0.2867063218036532,0.6938254128560183,1.9087762733777358,0.6288138283327617,-0.03139593706602425,-0.5318757929022689,0.670167262130463,-43.22084606672782
0.4866194801281112,-0.0863849843514986,1.1508346496843629,-0.05435127440020237,0.19028290992242175,-1.473280172893692,0.871705131061377,-107.94088653184913
1.5805406865683735,-0.23401985910698136,-1.2575778589146163,0.4663583744463345,-0.8108575112103382,1.1401490385212665,-1.0150941918278686,77.04139815598063
-0.7925234471152126,0.7034279167873088,-0.9741218462163683,-1.307369782230964,-1.3656174041901494,-0.9846547848472624,-0.4235985817281771,-53.51134006725618
0.7975770632642244,-1.1666921959392664,-0.632000604604313,1.1405163348462193,-0.4929329824466878,0.11939225039419937,2.3000306851444514,19.70772276583961
0.07978843143232382,1.613358929079484,-1.0903921988074388,0.8935422058891094,0.22731379549231806,0.5496698134880496,0.3268524062609343,18.94318001512082
-0.22836079265763917,0.7860172908142086,0.7906862100258404,-1.1491796022167802,1.1464718774879026,0.8324005385905596,0.23154106881380565,56.69551614226237
0.7154140412440437,-1.094247826361592,0.13622316237666343,2.368045592155442,0.37815593560696337,0.13895057305509406,0.2519636041280662,22.93631358360164
-0.6108408893562828,0.3815124510010799,0.10069301599400954,-0.8183902547269871,0.5155868453535185,1.2644762095470679,-0.2778205015094632,81.49834333184205
0.24309172766069878,-0.19819567637971988,-0.1908722195531798,0.5101574689151834,0.5268979236657937,-0.0827150238964932,0.9513062442994834,-1.9946108790267831
-0.9291166048016984,-1.080166776115136,0.8892981192934595,1.1714012402126184,0.6883339338410507,0.7263360742393737,1.4736031101628766,47.66165209795589
-1.5243590701971772,-0.32565968059360106,0.5708915863683052,-0.702541629551626,-0.28982190886839687,1.8540238004386018,1.6956098601292395,122.5912217879777
1.376522659738668,-0.7654812204420857,-0.5895171324965108,-0.043545672078880604,-0.9653961591817005,-0.8843802153622045,0.201066990031392,-60.45754984953762
-0.13076366860308403,-0.8559684519638542,-1.280987923737443,-0.8857480618759175,-0.47321118845039606,1.4474548323462046,-1.1811503911016823,106.99691245587455
-0.4807565067270335,0.3386012463207343,-0.10218777971711089,-0.9802092620721439,-1.1990753176375482,-0.4360208981807365,1.8561337994051366,-12.811822748720608
-1.4605008994184878,2.7107942990405327,-1.716033248310689,-0.06374528550396617,0.6751370564069208,1.677115870186871,1.1912606816318325,114.043188017037
-1.2237448466562693,-0.402833428474804,1.1127981956129065,-0.1693288571150473,-1.038540857035756,-0.4093202145866852,-2.477506118629017,-16.793750103822
-1.5714199983383004,0.7663884765723994,-0.7825913625481332,-0.4138949422748569,-2.28577724449495,1.22393634423789,-0.9323712431819872,98.55207062320444
-0.5662977296027719,0.06856297480602733,-1.5506634310661327,-1.0623037137261049,-0.5034756541161992,-0.9905363251306883,0.09965136508764122,-70.13852925799105
0.6136795028204439,-0.10231258554697635,1.5648304050350645,0.6228230145618063,-0.3865748763290467,-0.28504756501661865,0.11076762892799707,-18.96518053194242
2.2331159171321766,0.3160878221089338,0.8437900258815756,-0.6705431614166831,1.026087440960004,-0.7554608013928819,-0.6929570045312151,-52.08022629969115
-0.026521259249060063,-0.6751782749743815,-0.7449026448064491,-0.14451867071551783,-0.16306696394376388,1.0701502383164274,-0.8818746512277178,79.2301327630182
-0.5172884501003722,-0.4455025214007718,-0.36283856043965906,1.453384477117701,2.2988981236192503,1.0654803750653512,1.40934744018558,71.40050874234994
0.23018080622921966,2.561297776771106,2.191770332050811,-0.6392161407867218,0.3446093205941101,0.16872257734587723,0.0790738579626132,10.667057496636321
0.33231401197959165,1.1792971840638264,0.11567463429285867,0.06751848141010895,1.551151975522523,1.277676821898509,-0.7484865365565536,99.56750750121309
0.6887127445547695,0.6672189393045282,-1.9495901727260327,0.9837360439035638,1.419064413357521,0.28191802075105005,0.6097377233367051,22.885986624893377
0.115596738679908,0.37969967741711247,0.11650805247587083,-0.31146719489920155,0.32158454037275613,-1.0731902740670494,-0.029766488336401747,-69.8577804062808
-0.9349478374679772,-0.25277165965789977,-0.339605503191841,1.1129553382106698,-1.3149457146428938,0.15568525695762853,0.5217918749091581,14.673408547125941
-0.1088486250691617,-0.2134326970879245,-2.2832386346150395,0.4685312569051241,-1.3099765543749995,0.07142083258109318,1.032974234914031,19.594761732103024
0.026091050210833786,-0.7553829323533225,0.18676676447707832,-0.6115178029919482,-0.7257438131534656,-0.6248185776956788,0.517659020469123,-38.47032000592771
0.9951676651586061,0.2201893142051328,0.372842248655825,1.0323893981263967,0.8301613723463044,-1.7684154256380724,0.9373674142536799,-142.93399947971557
-0.6553509016152382,-0.7238175276494426,0.45058298146422965,-1.8587695564520077,-1.4284811266467767,-0.8300766992136013,0.7807560023881039,-82.13339011717677
0.04226306496497919,2.8425937280104594,1.7413836552867057,-0.2785847237567147,-0.7067431816423531,0.6485467476329978,0.16538476902386298,39.26754494522772
-0.18173353761590585,0.32548511232461763,-0.16003867357934443,1.0995844643276695,-1.894581150472303,-0.07296943188127829,-0.9413814861392652,-12.315566535209761
-0.2628490661603728,0.7911536503642258,1.120056637899783,0.4567707777004593,-2.4861665677213565,0.3079615520802954,1.473737578076169,14.60582084441257
-0.7695025565184669,0.2936811899596176,0.6224273795277628,0.18310139188287933,-0.9968741191528923,-0.7091465899615225,0.9631323620651993,-52.852627851115415
0.9452600778941374,0.4869847076588633,0.4410541128156447,0.6739443903503098,-0.7223336238502043,0.8169851431432842,0.15463995862634736,49.6433473816898
-1.6615340699006595,-0.12655384335933345,-1.0782245441907738,-2.9010706290439163,0.40848936006400427,0.33973352262994766,0.16652917310247747,38.026237644476225
0.581373059338924,1.218665210788921,-0.4472451047873071,-0.39284389076720727,0.15201577783777934,-1.416990139680991,-1.5733469496057397,-98.64001201442949
-0.6018971609326136,-0.9186164585230326,-1.6352902700715526,-0.1498780335221683,0.16222321689883193,1.3451171736117884,0.7091143896332839,82.71457400363845
0.10254143981752241,0.32717055287779023,0.8715559662881419,-1.1211340127579221,0.8312111031997558,-1.1241218588607733,-1.6872790796411685,-67.26732543853845
1.4030334275268657,0.4662712597732377,1.0901206211775125,-1.4322855919331132,1.7949786361446092,-0.4728173955540838,1.6624987657836672,-25.901609323148385
-0.41896344552123466,1.1214992118499283,-0.7155129854852287,-0.6610250546274942,-1.0588001482478198,0.12224300454706621,-0.8246120097650219,3.34815444276075
0.06310712149202398,0.03242660418700401,1.856672337917714,-1.5941826797254006,0.3982327846922724,0.3689151288291944,-1.332128954630901,16.575965627199597
-1.1933788124438198,1.40904596641209,-0.19559323684922542,0.5491266755583651,-0.11036475929185985,-0.7920035740952445,0.31992786184477334,-56.62421173404612
0.4421599888517731,0.526245044239599,-0.5057148615599742,0.01755783758328193,0.4589389549645806,0.10022522956956723,0.20367884105181633,21.09133112564232
-1.3371522108411915,-1.6476935347695922,0.14116624938799208,-0.055424061982421884,1.725518556754471,1.5537518857296357,2.331486092556837,93.64957694363042
0.2813565375383702,0.2845119825216449,0.9166276887228414,-0.26693968713962596,1.9468219623461143,-0.8811530623462598,-0.0596098453885342,-69.31170447467795
-0.20252422706483003,-0.9701242603796436,-1.422974925261673,-0.3975577654917214,1.036087651046256,0.4809080927488954,-0.5282970466629792,54.78894892574758
-1.4335639229654407,-0.9653962101329223,-0.14584443297218957,0.02394638244926125,-0.10276746148759967,0.21975808394014318,1.9292699966212825,12.76231824940019
0.48058675842771265,0.8223504708957536,-1.031025275147307,-0.836980354439587,-0.20698458909836875,-1.265258409085215,-0.8729889668893527,-61.034578526929046
-1.6661892380266072,0.9072736847917083,1.0234334555645097,0.5047813609150709,-1.7615824272546483,0.22622628142460888,0.33635673747061456,10.862490583269027
1.7379047618352501,1.1967632249804385,1.5279815736395113,0.4321202439837694,-1.3411300326557107,-0.48559011204500924,-0.9750988557869399,-15.172538255244469
1.235782191822154,-1.7785875840065168,1.192507512477975,0.31965182591897723,0.6802161054504494,0.40429475496169764,-1.0710536796490489,31.767292666771255
0.2672106551450557,-0.3280703703646766,-0.275182437386346,0.04868388490154364,0.6745050331548218,0.8221564326571629,-0.49122441461711286,59.90345143989355
0.4828487457481086,-0.02469764308499223,-0.9222192771347147,0.34974781524798154,-1.0513218142392298,-1.654510394912746,0.3147625614551637,-123.55756810403503
1.32579664754219,1.0383788510193166,-0.5835993263460049,-1.5193460754768424,-1.3971181851129912,-0.09363618873917084,-1.28716356858425,-7.907033975020086
-0.9506906934152551,0.059905256796438384,-1.1419418191613115,-1.6251212588825248,-0.13698957769394238,-1.8119893375620542,-3.1385146662340397,-119.81110051747977
-0.5992744782651446,-2.045622890945603,-2.0160302195142723,2.17009499187626,0.1495882855706858,-2.2593708838316977,-1.019170621301904,-152.84314920101463
1.044386051876579,-0.586285049552152,-1.3117366922451246,0.6254760003040509,0.11515231444047566,-0.1636336708574914,3.4289104780082136,-27.08573159712082
-0.029262813684978354,1.2619215007139917,-1.7730324682068814,-0.9057323008626189,-0.05139372358848624,0.37710039390218647,1.1260502507721681,10.62324195292644
-0.32653660337632845,-0.5810673000600238,0.2748930089109721,-2.8941850575715837,-0.16168910802506112,1.3271912228017868,-0.24967296780826237,80.27117086838169
1.2710653260070335,-0.8174081344143398,0.3807780713650517,0.321291470757388,-1.6178006138153371,-0.9106450871824898,-0.9800623018406142,-54.05131943189081
-1.7097678073296625,0.06299778557854581,0.6559556222187976,-0.07090810708075847,0.23929011478035628,-0.4143797657075555,-2.1574838291873797,-23.65647010895735
-1.383467312455986,0.3147099423907597,-0.43629019099415695,0.8058977770010688,0.26525702358040226,0.4766135070198144,-0.12184561131103523,26.737890893079125
-0.4928849123837183,0.5837114198239499,-0.2523534819908905,0.7404212140477514,-1.686876951373053,0.5207943056927528,0.7499383929448385,39.49278322494886
0.3266784983096997,-0.6895973461199002,-1.0299447237206136,-0.3260293165574689,-0.6270471672539608,0.4058739257025841,0.25333076010661776,28.844319084215734
-0.7123470522541273,-1.0873414349244748,-0.7219477163447218,0.2447850879665718,-1.0782252255970555,1.6812481390614995,-0.08009339349343572,109.5464099136137
-1.626430758916577,-0.362334458274863,-0.9883710624141014,1.5439506047611449,-1.6738979283487876,-0.3638707984633129,0.41567197409657614,-8.401450907302987
-0.558282393010264,0.47894018893263096,-0.5772558209917463,0.9712184131925081,0.1816001391292812,-0.03649927744616561,1.215774756407974,-0.655341742700426
0.029104067148411294,1.1665772055734005,1.896582922486307,0.558124013083395,1.2511489130189024,0.27098821468719997,-0.5099145018382725,28.477449462716272
0.42719436187168486,0.9191541736100015,-1.19363683175648,1.0005823180429783,1.775310892609512,0.9694572005267368,-0.646227309843803,73.5497776995158
-0.1286594463520559,-0.038742894989543024,0.9552692372072055,-0.6083507646793376,-0.4841184945848177,0.5773635251066616,1.4069347458917507,45.9052720170434
0.8872908372667421,-0.20931381957936157,0.6833289928110694,1.0729780477660118,0.03793783544760203,0.8691560643892732,-0.7632861041785816,58.157284867802844
1.698458702375565,-0.15237749727117703,0.041385762307114264,-1.5449093695931155,0.751090543003633,0.0100670085225806,0.5864531303336101,12.271370815013087
1.1222297939402996,-0.9949136759617321,-0.4983927119536229,-0.6762307418119539,2.317594009771692,1.5778481332374874,0.6346790841860889,111.47077159570675
-0.15005558703252672,-1.0962750868952018,0.015579047581467534,-1.4400508825942944,-0.1730718242838696,1.3757068133116195,0.12557645347154225,103.8758703880258
-1.5052342183545473,0.458498476242932,2.902650262493721,0.05816171170418151,-0.28627123386770176,-1.1234192627926047,0.27890360733901187,-63.66673087790826
-0.23654657964093476,0.4047475053155036,-1.3294935721929189,-0.827892867365809,0.9843624695820279,1.430624396998394,0.15571731953044088,101.40382872658506
0.13556341641470915,1.1955313880867093,0.2587698052439216,-1.5189697808133147,0.6376058122312086,-0.1417575540275386,0.7285186435145362,-10.180686236671425
0.16187082877908168,-0.21662164208216775,0.1348892064273157,-0.08348174807542144,1.1950497596109866,0.29131045628579044,-0.7180529119443911,29.23597870076894
-2.839078659485427,-0.2215132629521239,0.5169465157483709,-0.02230028371805305,0.9567031863856584,-1.1511537365528692,-0.809380821082754,-75.36587195413533
-0.7950520898094712,0.5868492347956116,-0.40179424295989924,0.9392861602110463,0.007284972241473471,0.54508575641121,1.5929783648818574,50.69512327897375
0.6183769205066998,-0.8536480466142033,-0.4324795732463792,0.936820043574258,-0.3271161562906168,-0.9005308532934306,0.8816636484090471,-46.90286568816823
-0.08191229572560826,-2.182101294200962,-1.9178326617980233,-1.181190940595717,-0.5690613908465737,0.9258046415960592,1.7469896981754964,54.41391219969891
